0.000000,0.057042,0.000173,0.029722,0.043415,0.063416,0.000192,0.000173,0.018286,0.020418,0.000173,0.043441,0.016256,0.024844,0.043415,0.034043,0.000167,0.049478,0.000263,0.032805,0.000433,0.052800,0.016256,0.065303,0.000221,0.060321,0.034045,0.065319,0.050971,0.052800,0.030258,0.043767,0.000210,0.057042,0.000173,0.067832,0.068510,0.050444,0.068685,0.043440,0.043767,0.000221,0.070207,0.000038,0.049395,0.049478,0.000173,0.062376,0.062380,0.051868,0.063174,0.068510,0.033956,0.028548,0.000207,0.021484,0.030364,0.000373,0.000210,0.061105,0.026406,0.000221,0.069029,0.000173,0.050444,0.018286,0.025424,0.068801,0.068709,0.028548,0.062376,0.029517,0.043442,0.059722,0.000210,0.034045,0.043442,0.030194,0.050444,0.000221,0.030727,0.061832,0.000019,0.026406,0.000210,0.155911,0.061105,0.049395,0.025682,0.043420,0.020418,0.028610,0.065835,0.000210,0.062168,0.051868,0.068709,0.069274,0.030727,0.030258,0.042859,0.017784,0.000019,0.050444,0.043420,0.049934,0.052124,0.065835,0.019689,0.049934,0.055135,0.065356,0.043441,0.051852,0.049395,0.000226,0.042859,0.063416,0.040028,0.043346,0.000173,0.000210,0.043442,0.035495,0.000019,0.049769,0.033971,0.049395,0.000192,0.000167,0.070527,0.043440,0.029517,0.028419,0.000173,0.020644,0.000200,0.049934,0.065356,0.052823,0.017784,0.030082,0.030353,0.000221,0.000087,0.055135,0.062168,0.049769,0.000207,0.068786,0.048035,0.052000,0.000187,0.000221,0.019296,0.062280,0.034043,0.161001,0.054284,0.049395,0.043767,0.050971,0.000192,0.062354,0.000173,0.034043,0.043742,0.000077,0.065120,0.000221,0.000263,0.000173,0.030353,0.070500,0.016654,0.070500,0.028577,0.000038,0.028610,0.000210,0.029722,0.032805,0.043442,0.065120,0.070500,0.031193,0.000254,0.071139,0.000192,0.016169,0.068685,0.062354,0.018533,0.033971,0.027465,0.000210,0.164093,0.000000,0.049934,0.034043,0.021484,0.038430,0.061302,0.000482,0.028886,0.000192,0.043767,0.043346,0.043550,0.000210,0.000173,0.068709,0.016169,0.000221,0.000158,0.000077,0.068801,0.065303,0.155911,0.043441,0.070527,0.070377,0.062380,0.026052,0.000210,0.030683,0.000210,0.019184,0.068545,0.000173,0.000087,0.000210,0.000173,0.065503,0.068786,0.000019,0.000192,0.000158,0.070500,0.037468,0.063593,0.032840,0.000254,0.051852,0.030194,0.068545,0.052590,0.043441,0.065145,0.030364,0.032633,0.049573,0.016654,0.000207,0.069274,0.036457,0.043442,0.043442,0.052124,0.054284,0.000221,0.049573,0.000173,0.048035,0.062280,0.000207,0.036457,0.069029
0.057042,0.000000,0.055765,0.054735,0.057517,0.048395,0.055765,0.055765,0.053045,0.065202,0.055765,0.060251,0.053222,0.062115,0.057517,0.068764,0.056040,0.065254,0.056403,0.058759,0.056022,0.057028,0.053222,0.045014,0.056078,0.045728,0.068748,0.045019,0.071174,0.057028,0.052330,0.060976,0.055765,0.000000,0.055765,0.044048,0.054563,0.068696,0.054743,0.060250,0.060976,0.056078,0.056552,0.057141,0.065083,0.065254,0.055765,0.045726,0.045731,0.070414,0.047348,0.054563,0.068749,0.051526,0.056213,0.052216,0.053389,0.055896,0.055765,0.043966,0.051621,0.056078,0.055214,0.055765,0.068696,0.053045,0.064935,0.054786,0.061037,0.051526,0.045726,0.053657,0.060252,0.038610,0.055765,0.068748,0.060252,0.053066,0.068696,0.056078,0.059999,0.040113,0.057046,0.051621,0.055765,0.152968,0.043966,0.065083,0.052722,0.057301,0.065202,0.051702,0.045304,0.055765,0.041072,0.070414,0.061037,0.055388,0.059999,0.052330,0.079589,0.053575,0.057141,0.068696,0.057301,0.065789,0.070464,0.045304,0.052833,0.065789,0.058786,0.045195,0.060251,0.070391,0.065083,0.055955,0.079589,0.048395,0.052279,0.057155,0.055765,0.055765,0.060252,0.074131,0.057046,0.067689,0.068847,0.065083,0.055765,0.056040,0.056994,0.060250,0.053657,0.053534,0.055765,0.076266,0.055764,0.065789,0.045195,0.057056,0.053575,0.051829,0.052982,0.056078,0.056944,0.058786,0.041072,0.067689,0.056213,0.054918,0.063611,0.057221,0.055765,0.056078,0.054973,0.046139,0.068764,0.159274,0.074772,0.065083,0.060976,0.071174,0.055765,0.045877,0.055765,0.068764,0.065974,0.056636,0.046446,0.056078,0.056403,0.055765,0.052982,0.056858,0.054658,0.056862,0.051900,0.057141,0.051702,0.055765,0.054735,0.058759,0.060252,0.046446,0.056862,0.051423,0.055899,0.057990,0.055765,0.052899,0.054743,0.045877,0.052735,0.068847,0.059200,0.055765,0.158920,0.057042,0.065789,0.068764,0.052216,0.063723,0.050696,0.055880,0.067158,0.055765,0.060976,0.057155,0.057601,0.055765,0.055765,0.061037,0.052899,0.056078,0.055765,0.056636,0.054786,0.045014,0.152968,0.060251,0.056994,0.057021,0.045731,0.051723,0.055765,0.051453,0.055765,0.052494,0.054589,0.055765,0.056944,0.055765,0.055765,0.045206,0.054918,0.057141,0.055765,0.055765,0.056858,0.069288,0.047757,0.055045,0.055899,0.070391,0.053066,0.054589,0.056715,0.060251,0.053829,0.053389,0.059061,0.065358,0.054658,0.056213,0.055388,0.063313,0.060252,0.060252,0.070464,0.074772,0.056078,0.065358,0.055765,0.063611,0.046139,0.056213,0.063313,0.055214
0.000173,0.055765,0.000000,0.029240,0.042642,0.061735,0.000019,0.000000,0.017999,0.020150,0.000000,0.043633,0.016000,0.024485,0.042642,0.033455,0.000061,0.048655,0.000118,0.032307,0.000287,0.051644,0.016000,0.063653,0.000048,0.058710,0.033461,0.063668,0.050644,0.051644,0.029735,0.043959,0.000037,0.055765,0.000000,0.065982,0.066901,0.049557,0.067037,0.043632,0.043959,0.000048,0.068550,0.000208,0.048576,0.048655,0.000000,0.060823,0.060826,0.050980,0.061476,0.066901,0.033375,0.028062,0.000034,0.021195,0.029909,0.000227,0.000037,0.059546,0.025957,0.000048,0.067380,0.000000,0.049557,0.017999,0.025103,0.067147,0.066826,0.028062,0.060823,0.029032,0.043634,0.058498,0.000037,0.033461,0.043634,0.029743,0.049557,0.000048,0.030218,0.061015,0.000173,0.025957,0.000037,0.156105,0.059546,0.048576,0.025257,0.042625,0.020150,0.028122,0.064153,0.000037,0.060954,0.050980,0.066826,0.067665,0.030218,0.029735,0.042316,0.017505,0.000189,0.049557,0.042625,0.049107,0.051222,0.064153,0.019372,0.049107,0.053945,0.063928,0.043633,0.050958,0.048576,0.000053,0.042316,0.061735,0.039240,0.042553,0.000000,0.000037,0.043634,0.035726,0.000173,0.048973,0.033385,0.048576,0.000019,0.000061,0.068978,0.043632,0.029032,0.027950,0.000000,0.020867,0.000027,0.049107,0.063928,0.051668,0.017505,0.029564,0.029856,0.000048,0.000199,0.053945,0.060954,0.048973,0.000034,0.067161,0.047225,0.050891,0.000014,0.000048,0.019014,0.060726,0.033455,0.161165,0.053413,0.048576,0.043959,0.050644,0.000019,0.060800,0.000000,0.033455,0.043151,0.000109,0.063388,0.000048,0.000118,0.000000,0.029856,0.068826,0.016496,0.068826,0.028185,0.000208,0.028122,0.000037,0.029240,0.032307,0.043634,0.063388,0.068826,0.030671,0.000109,0.069449,0.000019,0.015915,0.067037,0.060800,0.018242,0.033385,0.027186,0.000037,0.164279,0.000173,0.049107,0.033455,0.021195,0.037811,0.060294,0.000334,0.028554,0.000019,0.043959,0.042553,0.042750,0.000037,0.000000,0.066826,0.015915,0.000048,0.000014,0.000109,0.067147,0.063653,0.156105,0.043633,0.068978,0.068740,0.060826,0.025614,0.000037,0.030138,0.000037,0.018988,0.066920,0.000000,0.000199,0.000037,0.000000,0.063842,0.067161,0.000189,0.000019,0.000014,0.068826,0.036950,0.061965,0.032299,0.000109,0.050958,0.029743,0.066920,0.051445,0.043633,0.063620,0.029909,0.032224,0.048748,0.016496,0.000034,0.067665,0.035946,0.043634,0.043634,0.051222,0.053413,0.000048,0.048748,0.000000,0.047225,0.060726,0.000034,0.035946,0.067380
0.029722,0.054735,0.029240,0.000000,0.031919,0.052942,0.029240,0.029240,0.014743,0.033123,0.029240,0.032193,0.014250,0.026944,0.031919,0.015630,0.029377,0.036191,0.029504,0.016116,0.029394,0.037639,0.014250,0.056418,0.029374,0.047475,0.015669,0.056431,0.037211,0.037639,0.016612,0.032503,0.029302,0.054735,0.029240,0.056274,0.058242,0.036151,0.058439,0.032192,0.032503,0.029374,0.060551,0.029817,0.036203,0.036191,0.029240,0.056441,0.056446,0.038194,0.049560,0.058242,0.015597,0.015058,0.029425,0.023096,0.018797,0.029350,0.029257,0.054339,0.007863,0.029374,0.058955,0.029240,0.036151,0.014743,0.027378,0.058504,0.057469,0.015058,0.056441,0.017330,0.032194,0.060957,0.029302,0.015669,0.032194,0.018748,0.036151,0.029374,0.012083,0.049641,0.029721,0.007863,0.029302,0.135284,0.054339,0.036124,0.013324,0.031810,0.033123,0.015115,0.056959,0.029302,0.050389,0.038194,0.057469,0.059237,0.012083,0.016612,0.048278,0.015931,0.029753,0.036151,0.031810,0.036653,0.038274,0.056959,0.020336,0.036653,0.040676,0.056762,0.032193,0.038027,0.036124,0.029378,0.048278,0.052942,0.025839,0.031738,0.029240,0.029302,0.032194,0.015127,0.029721,0.026160,0.015571,0.036203,0.029302,0.029377,0.061027,0.032192,0.017330,0.015872,0.029240,0.022998,0.029239,0.036653,0.056762,0.037679,0.015931,0.016483,0.016799,0.029374,0.029692,0.040676,0.050389,0.026160,0.029425,0.058631,0.034314,0.038384,0.029287,0.029374,0.018180,0.056308,0.015630,0.142396,0.042738,0.036203,0.032503,0.037211,0.029302,0.056410,0.029240,0.015630,0.050867,0.029577,0.052609,0.029374,0.029504,0.029240,0.016799,0.060904,0.015485,0.060909,0.015177,0.029817,0.015115,0.029302,0.000000,0.016116,0.032194,0.052609,0.060909,0.016387,0.029304,0.061635,0.029302,0.013998,0.058439,0.056410,0.014704,0.015571,0.031533,0.029257,0.145194,0.029722,0.036653,0.015630,0.023096,0.046168,0.058712,0.029272,0.031808,0.029302,0.032503,0.031738,0.031910,0.029240,0.029240,0.057469,0.013998,0.029374,0.029240,0.029577,0.058504,0.056418,0.135284,0.032193,0.061027,0.060936,0.056446,0.007661,0.029240,0.015366,0.029302,0.019737,0.058271,0.029240,0.029692,0.029302,0.029240,0.056573,0.058631,0.029753,0.029240,0.029240,0.060904,0.040530,0.058082,0.006121,0.029304,0.038027,0.018748,0.058271,0.037489,0.032193,0.052925,0.018797,0.016150,0.036178,0.015485,0.029425,0.059237,0.021325,0.032194,0.032194,0.038274,0.042738,0.029374,0.036178,0.029240,0.034314,0.056308,0.029425,0.021325,0.058955
0.043415,0.057517,0.042642,0.031919,0.000000,0.056293,0.042642,0.042642,0.028589,0.046880,0.042642,0.002679,0.029171,0.022230,0.000000,0.038056,0.042833,0.049353,0.042955,0.035963,0.042796,0.041302,0.029171,0.059467,0.042846,0.050239,0.038039,0.059482,0.051725,0.041302,0.028905,0.002753,0.042732,0.057517,0.042642,0.059122,0.060626,0.050294,0.060811,0.002714,0.002753,0.042846,0.062669,0.043565,0.049308,0.049353,0.042642,0.049514,0.049519,0.052065,0.053013,0.060626,0.038040,0.028796,0.042840,0.039636,0.038957,0.042731,0.042617,0.047786,0.029175,0.042846,0.061296,0.042642,0.050294,0.028589,0.039440,0.060883,0.059370,0.028796,0.049514,0.030896,0.002673,0.054293,0.042732,0.038039,0.002673,0.038690,0.050294,0.042846,0.033719,0.052986,0.043414,0.029175,0.042732,0.133867,0.047786,0.049252,0.029862,0.000106,0.046880,0.028852,0.060021,0.042732,0.053527,0.052065,0.059370,0.061573,0.033719,0.028905,0.039151,0.029232,0.043472,0.050294,0.000106,0.049906,0.052113,0.060021,0.038636,0.049906,0.043799,0.059578,0.002679,0.052041,0.049252,0.042676,0.039151,0.056293,0.029032,0.000060,0.042642,0.042732,0.002673,0.045790,0.043414,0.051244,0.038060,0.049308,0.042732,0.042833,0.063114,0.002714,0.030896,0.030701,0.042642,0.045299,0.042641,0.049906,0.059578,0.041338,0.029232,0.028607,0.029045,0.042846,0.043356,0.043799,0.053527,0.051244,0.042840,0.060991,0.047610,0.040756,0.042710,0.042846,0.031300,0.049391,0.038056,0.140398,0.055918,0.049308,0.002753,0.051725,0.042732,0.049485,0.042642,0.038056,0.040906,0.043166,0.055785,0.042846,0.042955,0.042642,0.029045,0.063002,0.029856,0.063006,0.028888,0.043565,0.028852,0.042732,0.031919,0.035963,0.002673,0.055785,0.063006,0.035697,0.042734,0.063591,0.042732,0.029083,0.060811,0.049485,0.028989,0.038060,0.030042,0.042617,0.139752,0.043415,0.049906,0.038056,0.039636,0.048733,0.055516,0.042675,0.042227,0.042732,0.002753,0.000060,0.000557,0.042642,0.042642,0.059370,0.029083,0.042846,0.042643,0.043166,0.060883,0.059467,0.133867,0.002674,0.063114,0.063054,0.049519,0.028474,0.042642,0.028458,0.042732,0.037397,0.060653,0.042642,0.043356,0.042732,0.042642,0.059677,0.060991,0.043472,0.042642,0.042643,0.063002,0.053469,0.050468,0.037194,0.042734,0.052041,0.038690,0.060653,0.041253,0.002674,0.055782,0.038957,0.035928,0.049463,0.029856,0.042840,0.061573,0.040747,0.002673,0.002673,0.052113,0.055918,0.042846,0.049463,0.042642,0.047610,0.049391,0.042840,0.040747,0.061296
0.063416,0.048395,0.061735,0.052942,0.056293,0.000000,0.061735,0.061735,0.051423,0.062300,0.061735,0.057528,0.052029,0.059439,0.056293,0.067229,0.062066,0.061083,0.062205,0.058095,0.061892,0.055100,0.052029,0.003741,0.062000,0.028778,0.067212,0.003758,0.064815,0.055100,0.048915,0.058244,0.061735,0.048395,0.061735,0.005302,0.040223,0.063442,0.040367,0.057527,0.058244,0.062000,0.042099,0.063547,0.060930,0.061083,0.061735,0.022462,0.022467,0.065184,0.037416,0.040223,0.067213,0.050303,0.062137,0.023361,0.053204,0.061900,0.061735,0.020615,0.049925,0.062000,0.040913,0.061735,0.063442,0.051423,0.063535,0.040470,0.057547,0.050303,0.022462,0.052501,0.057529,0.063121,0.061735,0.067212,0.057529,0.053131,0.063442,0.062000,0.057918,0.035510,0.063421,0.049925,0.061735,0.137647,0.020615,0.060930,0.051436,0.056190,0.062300,0.050390,0.003799,0.061735,0.036459,0.065184,0.057547,0.041086,0.057918,0.048915,0.073930,0.051979,0.063547,0.063442,0.056190,0.061467,0.065886,0.003799,0.051905,0.061467,0.057133,0.003889,0.057528,0.065196,0.060930,0.061976,0.073930,0.000000,0.050952,0.056043,0.061735,0.061735,0.057529,0.071036,0.063421,0.063672,0.067367,0.060930,0.061735,0.062066,0.040511,0.057527,0.052501,0.052399,0.061735,0.072445,0.061733,0.061467,0.003889,0.055310,0.051979,0.048033,0.048980,0.062000,0.063285,0.057133,0.036459,0.063672,0.062137,0.040607,0.059327,0.055743,0.061860,0.062000,0.053097,0.022868,0.067229,0.144214,0.069856,0.060930,0.058244,0.064815,0.061735,0.022835,0.061735,0.067229,0.039540,0.062887,0.040502,0.062000,0.062205,0.061735,0.048980,0.042436,0.052938,0.042498,0.050281,0.063547,0.050390,0.061735,0.052942,0.058095,0.057529,0.040502,0.042498,0.049242,0.061903,0.041759,0.061735,0.051401,0.040367,0.022835,0.051327,0.067367,0.036489,0.061735,0.146157,0.063416,0.061467,0.067229,0.023361,0.060460,0.060245,0.061617,0.066316,0.061735,0.058244,0.056043,0.056489,0.061735,0.061735,0.057547,0.051401,0.062000,0.061735,0.062887,0.040470,0.003741,0.137647,0.057528,0.040511,0.042826,0.022467,0.050033,0.061735,0.049748,0.061735,0.051226,0.040275,0.061735,0.063285,0.061735,0.061735,0.003766,0.040607,0.063547,0.061735,0.061735,0.042436,0.064310,0.022854,0.053768,0.061903,0.065196,0.053131,0.040275,0.054976,0.057528,0.035714,0.053204,0.058249,0.061021,0.052938,0.062137,0.041086,0.062326,0.057529,0.057529,0.065886,0.069856,0.062000,0.061021,0.061735,0.059327,0.022868,0.062137,0.062326,0.040913
0.000192,0.055765,0.000019,0.029240,0.042642,0.061735,0.000000,0.000019,0.017999,0.020150,0.000019,0.043633,0.016000,0.024485,0.042642,0.033455,0.000080,0.048655,0.000136,0.032307,0.000305,0.051644,0.016000,0.063653,0.000066,0.058710,0.033461,0.063668,0.050644,0.051644,0.029735,0.043959,0.000056,0.055765,0.000019,0.065982,0.066901,0.049557,0.067037,0.043632,0.043959,0.000066,0.068550,0.000227,0.048576,0.048655,0.000019,0.060823,0.060826,0.050980,0.061476,0.066901,0.033375,0.028062,0.000053,0.021195,0.029924,0.000246,0.000056,0.059546,0.025957,0.000066,0.067380,0.000019,0.049557,0.017999,0.025103,0.067147,0.066826,0.028062,0.060823,0.029032,0.043634,0.058498,0.000056,0.033461,0.043634,0.029758,0.049557,0.000066,0.030218,0.061015,0.000192,0.025957,0.000056,0.156105,0.059546,0.048576,0.025257,0.042625,0.020150,0.028122,0.064153,0.000056,0.060954,0.050980,0.066826,0.067665,0.030218,0.029735,0.042316,0.017505,0.000208,0.049557,0.042625,0.049107,0.051222,0.064153,0.019372,0.049107,0.053945,0.063928,0.043633,0.050958,0.048576,0.000072,0.042316,0.061735,0.039240,0.042553,0.000019,0.000056,0.043634,0.035726,0.000192,0.048973,0.033385,0.048576,0.000037,0.000080,0.068973,0.043632,0.029032,0.027950,0.000019,0.020867,0.000046,0.049107,0.063928,0.051668,0.017505,0.029564,0.029856,0.000066,0.000218,0.053945,0.060954,0.048973,0.000053,0.067161,0.047225,0.050891,0.000033,0.000066,0.019014,0.060726,0.033455,0.161165,0.053413,0.048576,0.043959,0.050644,0.000037,0.060800,0.000019,0.033455,0.043151,0.000127,0.063388,0.000066,0.000136,0.000019,0.029856,0.068826,0.016496,0.068826,0.028185,0.000227,0.028122,0.000056,0.029240,0.032307,0.043634,0.063388,0.068826,0.030671,0.000128,0.069449,0.000037,0.015915,0.067037,0.060800,0.018242,0.033385,0.027186,0.000056,0.164279,0.000192,0.049107,0.033455,0.021195,0.037811,0.060294,0.000353,0.028554,0.000037,0.043959,0.042553,0.042750,0.000056,0.000019,0.066826,0.015915,0.000066,0.000033,0.000127,0.067147,0.063653,0.156105,0.043633,0.068973,0.068740,0.060826,0.025614,0.000056,0.030138,0.000056,0.018988,0.066920,0.000019,0.000218,0.000056,0.000019,0.063842,0.067161,0.000208,0.000000,0.000033,0.068826,0.036950,0.061965,0.032299,0.000128,0.050958,0.029758,0.066920,0.051445,0.043633,0.063620,0.029924,0.032224,0.048748,0.016496,0.000053,0.067665,0.035946,0.043634,0.043634,0.051222,0.053413,0.000066,0.048748,0.000019,0.047225,0.060726,0.000053,0.035946,0.067380
0.000173,0.055765,0.000000,0.029240,0.042642,0.061735,0.000019,0.000000,0.017999,0.020150,0.000000,0.043633,0.016000,0.024485,0.042642,0.033455,0.000061,0.048655,0.000118,0.032307,0.000287,0.051644,0.016000,0.063653,0.000048,0.058710,0.033461,0.063668,0.050644,0.051644,0.029735,0.043959,0.000037,0.055765,0.000000,0.065982,0.066901,0.049557,0.067037,0.043632,0.043959,0.000048,0.068550,0.000208,0.048576,0.048655,0.000000,0.060823,0.060826,0.050980,0.061476,0.066901,0.033375,0.028062,0.000034,0.021195,0.029909,0.000227,0.000037,0.059546,0.025957,0.000048,0.067380,0.000000,0.049557,0.017999,0.025103,0.067147,0.066826,0.028062,0.060823,0.029032,0.043634,0.058498,0.000037,0.033461,0.043634,0.029743,0.049557,0.000048,0.030218,0.061015,0.000173,0.025957,0.000037,0.156105,0.059546,0.048576,0.025257,0.042625,0.020150,0.028122,0.064153,0.000037,0.060954,0.050980,0.066826,0.067665,0.030218,0.029735,0.042316,0.017505,0.000189,0.049557,0.042625,0.049107,0.051222,0.064153,0.019372,0.049107,0.053945,0.063928,0.043633,0.050958,0.048576,0.000053,0.042316,0.061735,0.039240,0.042553,0.000000,0.000037,0.043634,0.035726,0.000173,0.048973,0.033385,0.048576,0.000019,0.000061,0.068978,0.043632,0.029032,0.027950,0.000000,0.020867,0.000027,0.049107,0.063928,0.051668,0.017505,0.029564,0.029856,0.000048,0.000199,0.053945,0.060954,0.048973,0.000034,0.067161,0.047225,0.050891,0.000014,0.000048,0.019014,0.060726,0.033455,0.161165,0.053413,0.048576,0.043959,0.050644,0.000019,0.060800,0.000000,0.033455,0.043151,0.000109,0.063388,0.000048,0.000118,0.000000,0.029856,0.068826,0.016496,0.068826,0.028185,0.000208,0.028122,0.000037,0.029240,0.032307,0.043634,0.063388,0.068826,0.030671,0.000109,0.069449,0.000019,0.015915,0.067037,0.060800,0.018242,0.033385,0.027186,0.000037,0.164279,0.000173,0.049107,0.033455,0.021195,0.037811,0.060294,0.000334,0.028554,0.000019,0.043959,0.042553,0.042750,0.000037,0.000000,0.066826,0.015915,0.000048,0.000014,0.000109,0.067147,0.063653,0.156105,0.043633,0.068978,0.068740,0.060826,0.025614,0.000037,0.030138,0.000037,0.018988,0.066920,0.000000,0.000199,0.000037,0.000000,0.063842,0.067161,0.000189,0.000019,0.000014,0.068826,0.036950,0.061965,0.032299,0.000109,0.050958,0.029743,0.066920,0.051445,0.043633,0.063620,0.029909,0.032224,0.048748,0.016496,0.000034,0.067665,0.035946,0.043634,0.043634,0.051222,0.053413,0.000048,0.048748,0.000000,0.047225,0.060726,0.000034,0.035946,0.067380
0.018286,0.053045,0.017999,0.014743,0.028589,0.051423,0.017999,0.017999,0.000000,0.017678,0.017999,0.029225,0.002747,0.027439,0.028589,0.021423,0.018103,0.039118,0.018177,0.021940,0.018108,0.036271,0.002747,0.055210,0.018089,0.045738,0.021497,0.055223,0.040645,0.036271,0.016187,0.029518,0.018045,0.053045,0.017999,0.054694,0.057548,0.039444,0.057753,0.029223,0.029518,0.018089,0.059832,0.018346,0.039131,0.039118,0.017999,0.052226,0.052232,0.041462,0.047610,0.057548,0.021404,0.014898,0.018119,0.010667,0.024484,0.018156,0.018045,0.050272,0.012908,0.018089,0.058290,0.017999,0.039444,0.000000,0.016049,0.057816,0.056022,0.014898,0.052226,0.016788,0.029226,0.056290,0.018090,0.021497,0.029226,0.024306,0.039444,0.018089,0.018029,0.047300,0.018285,0.012908,0.018045,0.139193,0.050272,0.039041,0.012390,0.028486,0.017678,0.014959,0.055756,0.018045,0.048200,0.041462,0.056022,0.058579,0.018029,0.016187,0.051852,0.002911,0.018300,0.039444,0.028486,0.039705,0.041533,0.055756,0.006647,0.039705,0.039370,0.055554,0.029225,0.041371,0.039041,0.018054,0.051852,0.051423,0.023875,0.028417,0.017999,0.018045,0.029226,0.023754,0.018285,0.040801,0.021426,0.039131,0.018045,0.018103,0.060309,0.029223,0.016788,0.015464,0.017999,0.007535,0.017998,0.039705,0.055554,0.036314,0.002911,0.015968,0.016385,0.018089,0.018274,0.039370,0.048200,0.040801,0.018119,0.057952,0.037151,0.036219,0.018034,0.018089,0.005424,0.052087,0.021423,0.146695,0.046210,0.039131,0.029518,0.040645,0.018045,0.052194,0.017999,0.021423,0.054837,0.018205,0.050814,0.018089,0.018177,0.017999,0.016385,0.060199,0.003786,0.060204,0.014911,0.018346,0.014959,0.018045,0.014743,0.021940,0.029226,0.050814,0.060204,0.018732,0.018086,0.060760,0.018045,0.002645,0.057753,0.052194,0.000235,0.021426,0.032233,0.018045,0.147183,0.018286,0.039705,0.021423,0.010667,0.045087,0.057409,0.018060,0.020928,0.018045,0.029518,0.028417,0.028570,0.018045,0.017999,0.056022,0.002645,0.018089,0.018000,0.018205,0.057816,0.055210,0.139193,0.029225,0.060309,0.060241,0.052232,0.012300,0.018045,0.011221,0.018090,0.006444,0.057577,0.017999,0.018274,0.018045,0.017999,0.055417,0.057952,0.018300,0.017999,0.018000,0.060199,0.043720,0.053529,0.021557,0.018086,0.041371,0.024306,0.057577,0.036124,0.029225,0.051870,0.024484,0.022010,0.039210,0.003786,0.018119,0.058579,0.027416,0.029226,0.029226,0.041533,0.046210,0.018089,0.039210,0.017999,0.037151,0.052087,0.018119,0.027416,0.058290
0.020418,0.065202,0.020150,0.033123,0.046880,0.062300,0.020150,0.020150,0.017678,0.000000,0.020150,0.048580,0.020547,0.022000,0.046880,0.041598,0.020244,0.054183,0.020305,0.039401,0.020413,0.058374,0.020547,0.064610,0.020222,0.058582,0.041699,0.064626,0.056871,0.058374,0.034595,0.048972,0.020221,0.065202,0.020150,0.065966,0.066685,0.055773,0.066839,0.048579,0.048972,0.020222,0.068351,0.020467,0.054193,0.054183,0.020150,0.046362,0.046245,0.057155,0.061027,0.066685,0.041586,0.034932,0.020247,0.023482,0.029865,0.020418,0.020160,0.044870,0.032523,0.020222,0.067204,0.020150,0.055773,0.017678,0.029083,0.066915,0.066279,0.034932,0.046362,0.035890,0.048581,0.066532,0.020221,0.041699,0.048581,0.029712,0.055773,0.020222,0.037630,0.061115,0.020418,0.032523,0.020221,0.152591,0.044870,0.054086,0.031908,0.046815,0.000000,0.035008,0.065130,0.020221,0.061223,0.057155,0.066279,0.067462,0.037630,0.034595,0.021846,0.020753,0.020431,0.055773,0.046815,0.054764,0.057335,0.065130,0.021823,0.054764,0.059922,0.064898,0.048580,0.057140,0.054086,0.020194,0.021846,0.062300,0.042042,0.046732,0.020150,0.020221,0.048581,0.040646,0.020418,0.055268,0.041602,0.054193,0.020186,0.020244,0.068655,0.048579,0.035890,0.034860,0.020150,0.023525,0.020149,0.054764,0.064898,0.058395,0.020753,0.034337,0.034647,0.020222,0.020407,0.059922,0.061223,0.055268,0.020247,0.066948,0.052835,0.029903,0.020177,0.020222,0.022186,0.046144,0.041598,0.157676,0.030990,0.054193,0.048972,0.056871,0.020186,0.046218,0.020150,0.041598,0.035396,0.020351,0.063078,0.020222,0.020305,0.020150,0.034647,0.068640,0.021004,0.068640,0.034947,0.020467,0.035008,0.020221,0.033123,0.039401,0.048581,0.063078,0.068640,0.034203,0.020319,0.069382,0.020186,0.020434,0.066839,0.046218,0.017917,0.041602,0.026837,0.020160,0.159981,0.020418,0.054764,0.041598,0.023482,0.031288,0.067952,0.020256,0.032499,0.020186,0.048972,0.046732,0.046968,0.020186,0.020150,0.066279,0.020434,0.020222,0.020164,0.020351,0.066915,0.064610,0.152591,0.048580,0.068655,0.068520,0.046245,0.032312,0.020186,0.031314,0.020221,0.021442,0.066694,0.020150,0.020407,0.020221,0.020150,0.064806,0.066948,0.020431,0.020150,0.020164,0.068640,0.032093,0.047003,0.036693,0.020319,0.057140,0.029712,0.066694,0.058110,0.048580,0.063294,0.029865,0.039384,0.054404,0.021004,0.020247,0.067462,0.042933,0.048581,0.048581,0.057335,0.030990,0.020222,0.054404,0.020150,0.052835,0.046144,0.020247,0.042933,0.067204
