0	0.104057	0.00012984	0.0565463	0.115704	0.000165401	0.00012984	0.0327509	0.0333841	0.00012984	0.0821477	0.0304909	0.0620576	0.000141687	0.0875638	0.000224811	0.0628957	0.000296341	0.0304909	0.116584	0.000189143	0.113427	0.0620576	0.116584	0.104755	0.0875638	0.0540503	0.0825879	0.000189143	0.104057	0.00012984	0.12321	0.12423	0.0872367	0.124574	0.0821477	0.0825879	0.000189143	0.12669	7.07155e-05	0.0872367	0.0875638	0.00012984	0.115996	0.115996	0.0900921	0.12423	0.0536742	0.000165401	0.0390348	0.0560662	0.000332203	0.000165401	0.112599	0.0505815	0.000189143	0.12527	0.00012984	0.0872367	0.0327509	0.124574	0.0536742	0.115996	0.0568696	0.0821477	0.107896	0.000165401	0.0620576	0.0821477	0.0559867	0.0872367	0.000189143	0.0585264	3.53259e-05	0.0505815	0.000189143	0.256746	0.112599	0.0875638	0.0821477	0.0333841	0.0537492	0.11718	0.000189143	0.115704	0.0900921	0.12423	0.12527	0.0585264	0.0540503	0.0746295	0.0319255	1.17682e-05	0.0872367	0.0821477	0.0878931	0.0906144	0.11718	0.0878931	0.10269	0.116881	0.0821477	0.0904397	0.0875638	0.00015354	0.0746295	0.115704	0.0765233	0.0821477	0.00012984	0.000189143	0.0821477	3.53259e-05	0.0892342	0.0620576	0.0872367	0.000141687	0.000141687	0.127051	0.0821477	0.0568696	0.104755	0.00012984	0.00015354	0.0878931	0.116881	0.0319255	0.054126	0.000189143	0.000118001	0.10269	0.115704	0.0892342	0.000165401	0.12527	0.0845454	0.0975748	0.00012984	0.000189143	0.115704	0.0620576	0.0955921	0.0825879	0.0875638	0.000141687	0.115996	0.00012984	0.0620576	4.71154e-05	0.119634	0.000189143	0.000224811	0.00012984	0.054126	0.127414	0.0314803	0.127414	7.07155e-05	0.0537492	0.000189143	0.0565463	0.0628957	0.0821477	0.119634	0.127414	0.00015354	0.000141687	0.124574	0.115996	0.0620576	0.000165401	0	0.0878931	0.0620576	0.0390348	0.112874	0.000141687	0.0825879	0.0821477	0.000189143	0.00012984	0.12423	0.000189143	0.000118001	4.71154e-05	0.124574	0.116584	0.256746	0.0821477	0.127051	0.127051	0.115996	0.0506507	0.000189143	0.000165401	0.12423	0.00012984	0.000118001	0.000189143	0.00012984	0.12527	1.17682e-05	0.000165401	0.000118001	0.127414	0.00015354	0.0904397	0.0559867	0.12423	0.0821477	0.115414	0.0560662	0.087074	0.0314803	0.000165401	0.12527	0.0700554	0.0821477	0.0821477	0.0906144	0.0955921	0.000189143	0.087074	0.00012984	0.0845454	0.115704	0.000165401	0.0700554	0.12527
0.104057	0	0.102916	0.107896	0.080852	0.102916	0.102916	0.104057	0.12423	0.102916	0.116584	0.104755	0.134013	0.103142	0.12778	0.103369	0.114269	0.103142	0.104755	0.0735309	0.103142	0.0776994	0.134013	0.0734105	0.111516	0.133601	0.10269	0.11748	0.102916	0	0.102916	0.0721074	0.0935013	0.130805	0.0938748	0.116584	0.11748	0.103142	0.0957868	0.104057	0.12778	0.12778	0.102916	0.0800082	0.0800082	0.135268	0.0935013	0.1018	0.103369	0.0931308	0.0994311	0.103142	0.10269	0.0755033	0.102021	0.103142	0.0946305	0.102916	0.130805	0.104057	0.0936877	0.1018	0.0800082	0.104289	0.116584	0.0747533	0.102916	0.134013	0.116584	0.0994311	0.130805	0.103142	0.114553	0.104057	0.102021	0.102916	0.273575	0.0755033	0.12778	0.111516	0.12423	0.102021	0.0737727	0.102916	0.0652166	0.135268	0.114269	0.0950128	0.114553	0.10269	0.150317	0.104057	0.104057	0.130805	0.111516	0.12852	0.135693	0.0737727	0.12852	0.11718	0.0738941	0.116584	0.135268	0.12778	0.103142	0.150317	0.080852	0.102021	0.111516	0.102916	0.102916	0.116584	0.104057	0.130805	0.134846	0.12778	0.102916	0.103142	0.0957868	0.116584	0.104289	0.111516	0.102916	0.102916	0.12852	0.0738941	0.104057	0.102916	0.103142	0.103827	0.11718	0.0652166	0.130805	0.103369	0.0940626	0.123888	0.112874	0.102916	0.103142	0.0811368	0.134013	0.140605	0.11748	0.133601	0.102916	0.0804282	0.102916	0.134013	0.103827	0.080852	0.103142	0.103369	0.102916	0.102916	0.0957868	0.1057	0.0961784	0.104057	0.102021	0.102916	0.107896	0.114269	0.116584	0.080852	0.0961784	0.103142	0.102916	0.0938748	0.0804282	0.134846	0.10269	0.104057	0.12852	0.134013	0.0931308	0.0940626	0.102916	0.11748	0.111516	0.102916	0.102916	0.114269	0.103142	0.102916	0.103827	0.0936877	0.0735309	0.273575	0.116584	0.0957868	0.0963755	0.0800082	0.102021	0.102916	0.102916	0.0935013	0.102916	0.103827	0.102916	0.102916	0.0940626	0.104057	0.102916	0.102916	0.0957868	0.103142	0.135268	0.0994311	0.0935013	0.116584	0.0955921	0.0994311	0.12778	0.1057	0.103369	0.0950128	0.122541	0.116584	0.116584	0.135693	0.140605	0.103142	0.12778	0.102916	0.123888	0.0811368	0.103369	0.122541	0.0946305
0.00012984	0.102916	0	0.0560662	0.114269	3.53259e-05	0	0.0324182	0.0331293	0	0.082294	0.0301806	0.0615082	8.25263e-05	0.0869119	0.000118001	0.0623351	0.000189143	0.0301806	0.115414	5.89119e-05	0.112054	0.0615082	0.115414	0.103827	0.0877282	0.0535248	0.0827355	5.89119e-05	0.102916	0	0.121554	0.122875	0.0865893	0.12321	0.0821477	0.0827355	5.89119e-05	0.12527	0.000201025	0.0865893	0.0869119	0	0.114838	0.114838	0.0894045	0.122875	0.0530799	3.53259e-05	0.0386839	0.0555918	0.000224811	3.53259e-05	0.111248	0.0500326	5.89119e-05	0.123888	0	0.0865893	0.0324182	0.12321	0.0530799	0.114838	0.0563856	0.082294	0.106909	3.53259e-05	0.0615082	0.082294	0.0555133	0.0865893	5.89119e-05	0.0579387	0.000118001	0.0500326	5.89119e-05	0.256746	0.111248	0.0869119	0.0812799	0.0331293	0.0531537	0.115996	5.89119e-05	0.114553	0.0894045	0.122875	0.123888	0.0579387	0.0535248	0.0741379	0.0316011	0.000141687	0.0865893	0.0812799	0.0872367	0.0899193	0.115996	0.0872367	0.10158	0.116289	0.082294	0.0897471	0.0869119	2.35435e-05	0.0741379	0.114269	0.0757561	0.0812799	0	5.89119e-05	0.082294	0.000118001	0.0885589	0.0615082	0.0865893	1.17682e-05	8.25263e-05	0.125621	0.0821477	0.0563856	0.103827	0	2.35435e-05	0.0872367	0.116289	0.0316011	0.0535994	5.89119e-05	0.00012984	0.10158	0.114553	0.0885589	3.53259e-05	0.123888	0.0839342	0.0965733	0	5.89119e-05	0.114553	0.0615082	0.0948213	0.0827355	0.0877282	1.17682e-05	0.114838	0	0.0615082	8.25263e-05	0.118086	5.89119e-05	0.000118001	0	0.0535994	0.125975	0.0313199	0.125975	0.000201025	0.0531537	5.89119e-05	0.0560662	0.0623351	0.082294	0.118086	0.125975	4.71154e-05	1.17682e-05	0.12321	0.114838	0.0615082	3.53259e-05	0.00012984	0.0872367	0.0615082	0.0386839	0.112326	1.17682e-05	0.0827355	0.0812799	5.89119e-05	0	0.122875	5.89119e-05	1.17682e-05	8.25263e-05	0.12321	0.115414	0.256746	0.082294	0.125621	0.125621	0.114838	0.0501008	5.89119e-05	3.53259e-05	0.122875	0	0.00012984	5.89119e-05	0	0.123888	0.000141687	3.53259e-05	1.17682e-05	0.125975	4.71154e-05	0.0897471	0.0555133	0.122875	0.082294	0.114269	0.0555918	0.0864289	0.0313199	3.53259e-05	0.123888	0.0695022	0.082294	0.082294	0.0899193	0.0948213	5.89119e-05	0.0864289	0	0.0839342	0.114553	3.53259e-05	0.0695022	0.123888
0.0565463	0.107896	0.0560662	0	0.104521	0.0560662	0.0560662	0.0273414	0.0619655	0.0560662	0.0606084	0.026473	0.0269563	0.0563856	0.0674626	0.0563856	0.0282352	0.0563055	0.026473	0.110193	0.0561458	0.0936877	0.0269911	0.109933	0.0992213	0.0672534	0.0297209	0.0608763	0.0562256	0.107896	0.0560662	0.107896	0.110455	0.0658175	0.110718	0.0606084	0.0608763	0.0561458	0.113706	0.0566269	0.0674626	0.0674626	0.0560662	0.111516	0.111516	0.0698333	0.110455	0.0272711	0.0563055	0.0439458	0.0327928	0.0564659	0.0560662	0.10618	0.0125331	0.0561458	0.110718	0.0560662	0.0658175	0.0273414	0.110718	0.0272711	0.111516	0.0310808	0.0606084	0.118392	0.0561458	0.0269911	0.0606084	0.0327928	0.0658175	0.0561458	0.0209852	0.0565463	0.0125331	0.0562256	0.238154	0.10618	0.0674626	0.0599025	0.0619655	0.0273414	0.110455	0.0562256	0.0994311	0.0698333	0.112054	0.111248	0.0209852	0.0297209	0.0854776	0.0290808	0.0565463	0.0658175	0.0599025	0.0680963	0.0703907	0.110455	0.0680963	0.0769119	0.110982	0.0606084	0.0698333	0.0674626	0.0562256	0.0854776	0.104521	0.0487597	0.0599025	0.0560662	0.0562256	0.0606084	0.0565463	0.0478485	0.0269911	0.0674626	0.0561458	0.0563856	0.113706	0.0606084	0.0310808	0.0992213	0.0560662	0.0560662	0.0680963	0.110982	0.0290808	0.029797	0.0561458	0.0564659	0.0769119	0.0994311	0.0478485	0.0563055	0.110718	0.0635595	0.0725768	0.0560662	0.0561458	0.111248	0.0269563	0.0761381	0.0608763	0.0672534	0.0561458	0.111516	0.0560662	0.0269563	0.0564659	0.10158	0.0561458	0.0563856	0.0560662	0.029797	0.113706	0.0287472	0.113987	0.0566269	0.0273414	0.0562256	0	0.0282352	0.0606084	0.10158	0.113987	0.0561458	0.0561458	0.110718	0.111516	0.0269911	0.0560662	0.0565463	0.0680963	0.0269563	0.0439458	0.112874	0.0561458	0.0608763	0.0599025	0.0560662	0.0560662	0.112054	0.0561458	0.0560662	0.0564659	0.110718	0.110193	0.238154	0.0606084	0.113706	0.113706	0.111516	0.0130767	0.0560662	0.0561458	0.110455	0.0560662	0.0564659	0.0562256	0.0560662	0.110718	0.0565463	0.0560662	0.0560662	0.113706	0.0561458	0.0698333	0.0327928	0.110455	0.0606084	0.0990124	0.0327928	0.0672534	0.0287472	0.0563055	0.111248	0.0390348	0.0606084	0.0606084	0.0703907	0.0761381	0.0561458	0.0672534	0.0560662	0.0635595	0.111248	0.0563055	0.0390348	0.110718
0.115704	0.080852	0.114269	0.104521	0	0.114269	0.114269	0.100925	0.115996	0.114269	0.110982	0.102021	0.132384	0.114553	0.115704	0.114838	0.111248	0.114269	0.102021	0.00655569	0.114553	0.0510684	0.132384	0.00660396	0.0963755	0.11932	0.0933157	0.111784	0.114269	0.080852	0.114269	0.00853595	0.0748774	0.118086	0.0750019	0.110982	0.111784	0.114553	0.0783663	0.115704	0.115414	0.115704	0.114269	0.0433719	0.0433719	0.121554	0.0748774	0.0996418	0.115125	0.0456026	0.100494	0.114553	0.114269	0.0397988	0.0988044	0.114553	0.0753774	0.114269	0.118086	0.100925	0.0751267	0.0996418	0.0433719	0.102243	0.110982	0.119949	0.114269	0.132384	0.110982	0.100279	0.118086	0.114553	0.111516	0.115704	0.0988044	0.114269	0.233082	0.0397988	0.115704	0.108398	0.115996	0.0998533	0.00658786	0.114269	0.0606975	0.121554	0.1074	0.0760104	0.111516	0.0933157	0.136121	0.102243	0.115704	0.118086	0.108398	0.115704	0.12321	0.00658786	0.115704	0.111784	0.00684686	0.110982	0.121881	0.115704	0.114553	0.136121	0	0.100279	0.108398	0.114269	0.114269	0.110982	0.115704	0.120906	0.132787	0.115414	0.114269	0.114553	0.0765233	0.110982	0.102243	0.0963755	0.114269	0.114269	0.115704	0.00684686	0.102243	0.0933157	0.114553	0.115414	0.111784	0.0606975	0.120906	0.115125	0.0752519	0.111784	0.10865	0.114269	0.114553	0.0442946	0.132384	0.12965	0.111784	0.11932	0.114269	0.0442362	0.114269	0.132384	0.115414	0.0696123	0.114553	0.114838	0.114269	0.0933157	0.0787712	0.10269	0.0787712	0.115704	0.0998533	0.114269	0.104521	0.111248	0.110982	0.0696123	0.0787712	0.114553	0.114269	0.0750019	0.0442362	0.132787	0.114269	0.115704	0.115704	0.132384	0.0456026	0.11718	0.114269	0.111784	0.108398	0.114269	0.114269	0.1074	0.114553	0.114269	0.115414	0.0751267	0.00655569	0.233082	0.110982	0.0765233	0.0790432	0.0433719	0.0988044	0.114269	0.114269	0.0747533	0.114269	0.115414	0.114269	0.114269	0.0752519	0.115704	0.114269	0.114269	0.0787712	0.114553	0.121881	0.100279	0.0747533	0.110982	0.0661211	0.100494	0.115414	0.10269	0.115125	0.0760104	0.120906	0.110982	0.110982	0.12321	0.12965	0.114553	0.115414	0.114269	0.111784	0.0442946	0.115125	0.120906	0.0753774
0.000165401	0.102916	3.53259e-05	0.0560662	0.114269	0	3.53259e-05	0.0324182	0.0331293	3.53259e-05	0.082294	0.0301806	0.0615082	0.000118001	0.0869119	0.00015354	0.062428	0.000224811	0.0301806	0.115414	9.43441e-05	0.112054	0.0615082	0.115414	0.103827	0.0877282	0.0535248	0.0827355	9.43441e-05	0.102916	3.53259e-05	0.121554	0.122875	0.0865893	0.12321	0.082294	0.0827355	9.43441e-05	0.12527	0.000236715	0.0865893	0.0869119	3.53259e-05	0.114838	0.114838	0.0894045	0.122875	0.0531537	7.07155e-05	0.0387338	0.0555918	0.000260544	7.07155e-05	0.111248	0.0501008	9.43441e-05	0.123888	3.53259e-05	0.0865893	0.0324182	0.12321	0.0531537	0.114838	0.0563856	0.082294	0.106909	7.07155e-05	0.0615082	0.082294	0.0555133	0.0865893	9.43441e-05	0.0579387	0.00015354	0.0501008	9.43441e-05	0.256746	0.111248	0.0869119	0.0812799	0.0331293	0.0532276	0.115996	9.43441e-05	0.114553	0.0894045	0.122875	0.123888	0.0579387	0.0535248	0.0741379	0.0316415	0.000177268	0.0865893	0.0812799	0.0872367	0.0899193	0.115996	0.0872367	0.10158	0.116289	0.082294	0.0897471	0.0869119	5.89119e-05	0.0741379	0.114269	0.0757561	0.0812799	3.53259e-05	9.43441e-05	0.082294	0.00015354	0.0885589	0.0615082	0.0865893	4.71154e-05	0.000118001	0.125621	0.082294	0.0563856	0.103827	3.53259e-05	5.89119e-05	0.0872367	0.116289	0.0316415	0.0535994	9.43441e-05	0.000165401	0.10158	0.114553	0.0885589	7.07155e-05	0.123888	0.0839342	0.0965733	3.53259e-05	9.43441e-05	0.114553	0.0615082	0.0948213	0.0827355	0.0877282	4.71154e-05	0.114838	3.53259e-05	0.0615082	0.000118001	0.118086	9.43441e-05	0.00015354	3.53259e-05	0.0535994	0.125975	0.0313199	0.125975	0.000236715	0.0532276	9.43441e-05	0.0560662	0.062428	0.082294	0.118086	0.125975	8.25263e-05	4.71154e-05	0.12321	0.114838	0.0615082	7.07155e-05	0.000165401	0.0872367	0.0615082	0.0387338	0.112326	4.71154e-05	0.0827355	0.0812799	9.43441e-05	3.53259e-05	0.122875	9.43441e-05	4.71154e-05	0.000118001	0.12321	0.115414	0.256746	0.082294	0.125621	0.125621	0.114838	0.0501691	9.43441e-05	7.07155e-05	0.122875	3.53259e-05	0.000165401	9.43441e-05	3.53259e-05	0.123888	0.000177268	0	4.71154e-05	0.125975	8.25263e-05	0.0897471	0.0555133	0.122875	0.082294	0.114269	0.0555918	0.0864289	0.0313199	7.07155e-05	0.123888	0.0695022	0.082294	0.082294	0.0899193	0.0948213	9.43441e-05	0.0864289	3.53259e-05	0.0839342	0.114553	7.07155e-05	0.0695022	0.123888
0.00012984	0.102916	0	0.0560662	0.114269	3.53259e-05	0	0.0324182	0.0331293	0	0.082294	0.0301806	0.0615082	8.25263e-05	0.0869119	0.000118001	0.0623351	0.000189143	0.0301806	0.115414	5.89119e-05	0.112054	0.0615082	0.115414	0.103827	0.0877282	0.0535248	0.0827355	5.89119e-05	0.102916	0	0.121554	0.122875	0.0865893	0.12321	0.0821477	0.0827355	5.89119e-05	0.12527	0.000201025	0.0865893	0.0869119	0	0.114838	0.114838	0.0894045	0.122875	0.0530799	3.53259e-05	0.0386839	0.0555918	0.000224811	3.53259e-05	0.111248	0.0500326	5.89119e-05	0.123888	0	0.0865893	0.0324182	0.12321	0.0530799	0.114838	0.0563856	0.082294	0.106909	3.53259e-05	0.0615082	0.082294	0.0555133	0.0865893	5.89119e-05	0.0579387	0.000118001	0.0500326	5.89119e-05	0.256746	0.111248	0.0869119	0.0812799	0.0331293	0.0531537	0.115996	5.89119e-05	0.114553	0.0894045	0.122875	0.123888	0.0579387	0.0535248	0.0741379	0.0316011	0.000141687	0.0865893	0.0812799	0.0872367	0.0899193	0.115996	0.0872367	0.10158	0.116289	0.082294	0.0897471	0.0869119	2.35435e-05	0.0741379	0.114269	0.0757561	0.0812799	0	5.89119e-05	0.082294	0.000118001	0.0885589	0.0615082	0.0865893	1.17682e-05	8.25263e-05	0.125621	0.0821477	0.0563856	0.103827	0	2.35435e-05	0.0872367	0.116289	0.0316011	0.0535994	5.89119e-05	0.00012984	0.10158	0.114553	0.0885589	3.53259e-05	0.123888	0.0839342	0.0965733	0	5.89119e-05	0.114553	0.0615082	0.0948213	0.0827355	0.0877282	1.17682e-05	0.114838	0	0.0615082	8.25263e-05	0.118086	5.89119e-05	0.000118001	0	0.0535994	0.125975	0.0313199	0.125975	0.000201025	0.0531537	5.89119e-05	0.0560662	0.0623351	0.082294	0.118086	0.125975	4.71154e-05	1.17682e-05	0.12321	0.114838	0.0615082	3.53259e-05	0.00012984	0.0872367	0.0615082	0.0386839	0.112326	1.17682e-05	0.0827355	0.0812799	5.89119e-05	0	0.122875	5.89119e-05	1.17682e-05	8.25263e-05	0.12321	0.115414	0.256746	0.082294	0.125621	0.125621	0.114838	0.0501008	5.89119e-05	3.53259e-05	0.122875	0	0.00012984	5.89119e-05	0	0.123888	0.000141687	3.53259e-05	1.17682e-05	0.125975	4.71154e-05	0.0897471	0.0555133	0.122875	0.082294	0.114269	0.0555918	0.0864289	0.0313199	3.53259e-05	0.123888	0.0695022	0.082294	0.082294	0.0899193	0.0948213	5.89119e-05	0.0864289	0	0.0839342	0.114553	3.53259e-05	0.0695022	0.123888
0.0327509	0.104057	0.0324182	0.0273414	0.100925	0.0324182	0.0324182	0	0.0329606	0.0324182	0.0537492	0.00333233	0.0376039	0.0325426	0.0726949	0.0326258	0.0392369	0.0325011	0.00333233	0.105462	0.0324596	0.0897471	0.0377977	0.105462	0.0977776	0.0722242	0.0279464	0.0539748	0.0325011	0.104057	0.0324182	0.104057	0.108146	0.0708419	0.10865	0.0535994	0.0539748	0.0324596	0.110455	0.0328766	0.0724589	0.0726949	0.0324182	0.100279	0.100279	0.0755033	0.108146	0.0252645	0.0325426	0.017845	0.043486	0.0325842	0.0324596	0.0969714	0.0217628	0.0324596	0.109416	0.0324182	0.0708419	0	0.10865	0.0252645	0.100279	0.0291554	0.0537492	0.107648	0.0324596	0.0377977	0.0537492	0.0434289	0.0708419	0.0324596	0.0315205	0.0327509	0.0217628	0.0325011	0.233082	0.0969714	0.0726949	0.0524219	0.0329606	0.0253634	0.10594	0.0325011	0.0946305	0.0755033	0.107648	0.109416	0.0315205	0.0279464	0.0904397	0.00352726	0.0327509	0.0708419	0.0524219	0.0729321	0.0761381	0.10594	0.0729321	0.0738941	0.10618	0.0537492	0.0755033	0.0726949	0.0324596	0.0904397	0.100925	0.0440037	0.0524219	0.0324182	0.0325011	0.0537492	0.0327509	0.0757561	0.0377007	0.0724589	0.0324596	0.0325426	0.111248	0.0535994	0.0291554	0.0977776	0.0324182	0.0324182	0.0729321	0.10618	0.00352726	0.0280904	0.0324596	0.0326674	0.0738941	0.0946305	0.0757561	0.0325426	0.10865	0.06799	0.067884	0.0324182	0.0324596	0.0998533	0.0376039	0.0815673	0.0539748	0.0722242	0.0324596	0.100279	0.0324182	0.0376039	0.0326674	0.0990124	0.0324596	0.0326258	0.0324182	0.0280904	0.111248	0.00542753	0.111784	0.0328766	0.0253634	0.0325011	0.0273414	0.0392369	0.0537492	0.0990124	0.111784	0.0324596	0.0324596	0.10865	0.100279	0.0377007	0.0324596	0.0327509	0.0729321	0.0376039	0.017845	0.109159	0.0324596	0.0539748	0.0524219	0.0324182	0.0324182	0.107648	0.0324596	0.0324182	0.0326674	0.10865	0.105462	0.233082	0.0536742	0.111248	0.111248	0.100279	0.0219091	0.0324182	0.0324596	0.108398	0.0324182	0.0326674	0.0325011	0.0324182	0.10865	0.0327509	0.0324182	0.0324182	0.111248	0.0324596	0.0755033	0.0434289	0.108398	0.0536742	0.0952052	0.043486	0.0724589	0.00542753	0.0325426	0.109416	0.0502375	0.0537492	0.0537492	0.0761381	0.0815673	0.0324596	0.0724589	0.0324182	0.06799	0.0998533	0.0325426	0.0502375	0.109416
0.0333841	0.12423	0.0331293	0.0619655	0.115996	0.0331293	0.0331293	0.0329606	0	0.0331293	0.0894045	0.0362303	0.0746295	0.0332989	0.0940626	0.0332989	0.0717586	0.0333841	0.0362303	0.118392	0.0331293	0.112054	0.0747533	0.118086	0.0981857	0.0957868	0.0609659	0.0899193	0.033214	0.12423	0.0331293	0.122541	0.122875	0.0948213	0.12321	0.0894045	0.0899193	0.0331293	0.125621	0.0333841	0.0940626	0.0940626	0.0331293	0.0864289	0.0864289	0.0973728	0.122875	0.0622424	0.0332564	0.0411637	0.055123	0.0334267	0.0331717	0.083331	0.059381	0.0331293	0.123548	0.0331293	0.0948213	0.0329606	0.123548	0.0622424	0.0864289	0.0653162	0.0894045	0.122875	0.0331717	0.0747533	0.0894045	0.0550454	0.0948213	0.0331293	0.0680963	0.0334267	0.059381	0.033214	0.249865	0.083331	0.0940626	0.0878931	0	0.0623351	0.119009	0.033214	0.116289	0.0973728	0.123548	0.123548	0.0680963	0.0609659	0.0392369	0.0366507	0.0333841	0.0948213	0.0878931	0.0946305	0.0981857	0.119009	0.0946305	0.111784	0.11932	0.0894045	0.0975748	0.0940626	0.0331293	0.0392369	0.115996	0.0766525	0.0878931	0.0331293	0.033214	0.0894045	0.0334267	0.0975748	0.0747533	0.0940626	0.0331717	0.0332989	0.125621	0.0894045	0.0653162	0.0981857	0.0331293	0.0331717	0.0946305	0.11932	0.0366507	0.0611459	0.0331293	0.0333415	0.111784	0.116289	0.0975748	0.0332564	0.12321	0.0916766	0.0583576	0.0331293	0.0331293	0.086269	0.0746295	0.0548907	0.0899193	0.0957868	0.0331717	0.0864289	0.0331293	0.0746295	0.0333841	0.117782	0.0331293	0.0332989	0.0331293	0.0611459	0.125975	0.0377492	0.126331	0.0333841	0.0623351	0.033214	0.0619655	0.0717586	0.0894045	0.117782	0.126331	0.0332564	0.0331717	0.12321	0.0864289	0.0747533	0.0331717	0.0333841	0.0946305	0.0746295	0.0411637	0.125975	0.0331717	0.0899193	0.0878931	0.0331293	0.0331293	0.123548	0.0331293	0.0331717	0.0333841	0.123548	0.118392	0.249865	0.0894045	0.125621	0.12669	0.0864289	0.0596409	0.0331293	0.0331717	0.122541	0.0331293	0.0333415	0.033214	0.0331293	0.12321	0.0333841	0.0331293	0.0331717	0.125975	0.0332564	0.0975748	0.0550454	0.122541	0.0894045	0.113427	0.055123	0.0940626	0.0377492	0.0332564	0.123548	0.0786359	0.0894045	0.0894045	0.0981857	0.0548907	0.0331293	0.0940626	0.0331293	0.0916766	0.086269	0.0332564	0.0786359	0.123548
0.00012984	0.102916	0	0.0560662	0.114269	3.53259e-05	0	0.0324182	0.0331293	0	0.082294	0.0301806	0.0615082	8.25263e-05	0.0869119	0.000118001	0.0623351	0.000189143	0.0301806	0.115414	5.89119e-05	0.112054	0.0615082	0.115414	0.103827	0.0877282	0.0535248	0.0827355	5.89119e-05	0.102916	0	0.121554	0.122875	0.0865893	0.12321	0.0821477	0.0827355	5.89119e-05	0.12527	0.000201025	0.0865893	0.0869119	0	0.114838	0.114838	0.0894045	0.122875	0.0530799	3.53259e-05	0.0386839	0.0555918	0.000224811	3.53259e-05	0.111248	0.0500326	5.89119e-05	0.123888	0	0.0865893	0.0324182	0.12321	0.0530799	0.114838	0.0563856	0.082294	0.106909	3.53259e-05	0.0615082	0.082294	0.0555133	0.0865893	5.89119e-05	0.0579387	0.000118001	0.0500326	5.89119e-05	0.256746	0.111248	0.0869119	0.0812799	0.0331293	0.0531537	0.115996	5.89119e-05	0.114553	0.0894045	0.122875	0.123888	0.0579387	0.0535248	0.0741379	0.0316011	0.000141687	0.0865893	0.0812799	0.0872367	0.0899193	0.115996	0.0872367	0.10158	0.116289	0.082294	0.0897471	0.0869119	2.35435e-05	0.0741379	0.114269	0.0757561	0.0812799	0	5.89119e-05	0.082294	0.000118001	0.0885589	0.0615082	0.0865893	1.17682e-05	8.25263e-05	0.125621	0.0821477	0.0563856	0.103827	0	2.35435e-05	0.0872367	0.116289	0.0316011	0.0535994	5.89119e-05	0.00012984	0.10158	0.114553	0.0885589	3.53259e-05	0.123888	0.0839342	0.0965733	0	5.89119e-05	0.114553	0.0615082	0.0948213	0.0827355	0.0877282	1.17682e-05	0.114838	0	0.0615082	8.25263e-05	0.118086	5.89119e-05	0.000118001	0	0.0535994	0.125975	0.0313199	0.125975	0.000201025	0.0531537	5.89119e-05	0.0560662	0.0623351	0.082294	0.118086	0.125975	4.71154e-05	1.17682e-05	0.12321	0.114838	0.0615082	3.53259e-05	0.00012984	0.0872367	0.0615082	0.0386839	0.112326	1.17682e-05	0.0827355	0.0812799	5.89119e-05	0	0.122875	5.89119e-05	1.17682e-05	8.25263e-05	0.12321	0.115414	0.256746	0.082294	0.125621	0.125621	0.114838	0.0501008	5.89119e-05	3.53259e-05	0.122875	0	0.00012984	5.89119e-05	0	0.123888	0.000141687	3.53259e-05	1.17682e-05	0.125975	4.71154e-05	0.0897471	0.0555133	0.122875	0.082294	0.114269	0.0555918	0.0864289	0.0313199	3.53259e-05	0.123888	0.0695022	0.082294	0.082294	0.0899193	0.0948213	5.89119e-05	0.0864289	0	0.0839342	0.114553	3.53259e-05	0.0695022	0.123888
